Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
3554527,The Faith of Barack Obama,Stephen Mansfield,"Mansfield, Stephen",,"=""1595552502""","=""9781595552501""",4,3.46,Thomas Nelson,Hardcover,192,2008,2008,,2010/01/06,2008-reads,2008-reads (#3),read,,,,1,0
146192,Fidelity: Five Stories,Wendell Berry,"Berry, Wendell",,"=""0679748318""","=""9780679748311""",3,4.38,Pantheon,Paperback,208,1993,1992,,2010/01/06,2008-reads,2008-reads (#7),read,,,,1,0
5957140,The Spanish Game,Charles Cumming,"Cumming, Charles",,"=""0312366396""","=""9780312366391""",2,3.75,St. Martin's Press,Hardcover,352,2008,2006,,2010/01/06,2008-reads,2008-reads (#9),read,,,,1,0
53225,Newjack: Guarding Sing Sing,Ted Conover,"Conover, Ted",,"=""0375726624""","=""9780375726620""",4,3.99,Vintage,Paperback,352,2001,1999,,2010/01/06,2008-reads,2008-reads (#1),read,,,,1,0
1041944,Hell's Best Kept Secret,Ray Comfort,"Comfort, Ray",,"=""0883682060""","=""9780883682067""",1,4.28,Whitaker Distribution,Paperback,192,1989,1989,,2010/01/06,2007-reads,2007-reads (#61),read,,,,1,0
1102400,The Traitor (Tommy Carmellini #2),Stephen Coonts,"Coonts, Stephen",,"=""031232359X""","=""9780312323592""",3,3.95,St. Martin's Press,Hardcover,384,2006,2006,,2010/01/06,2007-reads,2007-reads (#62),read,,,,1,0
3648,The Emperor's Children,Claire Messud,"Messud, Claire",,"=""030726419X""","=""9780307264190""",4,2.97,Alfred A. Knopf,Hardcover,431,2006,2006,,2010/01/06,2007-reads,2007-reads (#63),read,,,,1,0
968634,"Cannery Row (Cannery Row, #1)",John Steinbeck,"Steinbeck, John",,"=""0140177388""","=""9780140177381""",4,4.05,Penguin Group,Mass Market Paperback,196,1992,1945,,2010/01/06,2007-reads,2007-reads (#46),read,,,,1,0
41913,The Children of Men,P.D. James,"James, P.D.",,"=""0307279901""","=""9780307279903""",3,3.68,Vintage,Paperback,241,2006,1992,,2010/01/06,2007-reads,2007-reads (#60),read,,,,1,0
10796,A Farewell to Arms,Ernest Hemingway,"Hemingway, Ernest",John Slattery,"=""0743564375""","=""9780743564373""",3,3.81,Simon  Schuster Audio,Audio CD,8,2006,1929,,2010/01/06,2007-reads,2007-reads (#45),read,,,,1,0
812490,In War Times,Kathleen Ann Goonan,"Goonan, Kathleen Ann",,"=""0765313553""","=""9780765313553""",5,3.42,Tor Books,Hardcover,352,2007,2007,,2010/01/06,2007-reads,2007-reads (#57),read,,,,1,0
46168,The Sun Also Rises,Ernest Hemingway,"Hemingway, Ernest",,"=""0684800713""","=""9780684800714""",4,3.80,Scribner,Paperback,251,2003,1926,,2010/01/06,2007-reads,2007-reads (#59),read,,,,1,0
74824,"The Alexandria Link (Cotton Malone, #2)",Steve Berry,"Berry, Steve",,"=""0345485750""","=""9780345485755""",1,3.93,Ballantine Books,Hardcover,462,2007,2007,,2010/01/06,2007-reads,2007-reads (#54),read,,,,1,0
140059,"The Hunters (Presidential Agent, #3)",W.E.B. Griffin,"Griffin, W.E.B.",,"=""0399153799""","=""9780399153792""",3,4.18,Putnam,Hardcover,515,2007,2007,,2010/01/06,2007-reads,2007-reads (#58),read,,,,1,0
39026,"Deep Storm (Jeremy Logan, #1)",Lincoln Child,"Child, Lincoln",,"=""0385515502""","=""9780385515504""",2,3.90,Doubleday Books,Hardcover,370,2007,2007,,2010/01/06,2007-reads,2007-reads (#51),read,,,,1,0
393273,My Life with the Great Pianists,Franz Mohr,"Mohr, Franz",Edith Schaeffer,"=""0801057108""","=""9780801057106""",3,4.15,Baker Books,Paperback,208,1996,1992,,2010/01/06,2007-reads,2007-reads (#44),read,,,,1,0
264940,Rollback,Robert J. Sawyer,"Sawyer, Robert J.",,"=""0765311089""","=""9780765311085""",4,3.76,Tor Books,Hardcover,313,2007,2007,,2010/01/06,2007-reads,2007-reads (#49),read,,,,1,0
101524,"The Gladiator (Crosstime Traffic, #5)",Harry Turtledove,"Turtledove, Harry",,"=""076531486X""","=""9780765314864""",3,3.68,Tor Books,Hardcover,288,2007,2007,,2010/01/06,2007-reads,2007-reads (#48),read,,,,1,0
131328,The Righteous Men,Sam Bourne,"Bourne, Sam",,"=""0061138290""","=""9780061138294""",3,3.63,Harper,Hardcover,432,2006,2006,,2010/01/06,2007-reads,2007-reads (#53),read,,,,1,0
23591,The Children of Húrin,J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Alan       Lee","=""0618894640""","=""9780618894642""",5,4.01,Mariner Books,Hardcover,313,2007,2007,,2010/01/06,2007-reads,2007-reads (#41),read,,,,1,0
185829,The Execution Channel,Ken MacLeod,"MacLeod, Ken",,"=""0765313324""","=""9780765313324""",3,3.45,Tor Books,Hardcover,288,2007,2007,,2010/01/06,2007-reads,2007-reads (#47),read,,,,1,0
2199,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,"Goodwin, Doris Kearns",,"=""""","=""""",5,4.26,Simon & Schuster,Paperback,916,2006,2005,,2010/01/06,2007-reads,2007-reads (#56),read,,,,1,0
1021757,"Kepler's Witch: An Astronomer's Discovery of Cosmic Order Amid Religious War, Political Intrigue, and the Heresy Trial of His Mother",James A. Connor,"Connor, James A.",,"=""0060750499""","=""9780060750497""",3,3.65,HarperOne,Paperback,416,2005,2004,,2010/01/06,2007-reads,2007-reads (#43),read,,,,1,0
862267,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Jim  Dale,"=""0807281956""","=""9780807281956""",4,4.47,Listening Library,Audio CD,7,1999,1997,,2010/01/06,2007-reads,2007-reads (#50),read,,,,1,0
79377,Exile,Richard North Patterson,"Patterson, Richard North",,"=""0805079475""","=""9780805079470""",3,4.00,Henry Holt and Co.,Hardcover,562,2007,2007,,2010/01/06,2007-reads,2007-reads (#55),read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",3,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,,2010/01/06,"2007-reads, 2014-reads","2007-reads (#42), 2014-reads (#28)",read,,,,1,0
108942,"Bad Luck and Trouble (Jack Reacher, #11)",Lee Child,"Child, Lee",,"=""0385340559""","=""9780385340557""",3,4.20,Delacorte Press,Hardcover,378,2007,2007,,2010/01/06,2007-reads,2007-reads (#52),read,,,,1,0
267772,Magic Street,Orson Scott Card,"Card, Orson Scott",,"=""0345416899""","=""9780345416896""",4,3.25,Del Rey Books,Hardcover,397,2005,2005,,2010/01/06,2007-reads,2007-reads (#31),read,,,,1,0
542825,The Book of Fate,Brad Meltzer,"Meltzer, Brad",,"=""0446530999""","=""9780446530996""",3,3.61,Warner Books (NY),Hardcover,508,2006,2006,,2010/01/06,2007-reads,2007-reads (#39),read,,,,1,0
682086,"Strike Force (Patrick McLanahan, #13)",Dale Brown,"Brown, Dale",,"=""006117310X""","=""9780061173103""",2,4.02,William Morrow,Hardcover,432,2007,2007,,2010/01/06,2007-reads,2007-reads (#38),read,,,,1,0
333676,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Jim  Dale,"=""0807220299""","=""9780807220290""",4,4.50,Listening Library,Audio CD,,2003,2003,,2010/01/06,2007-reads,2007-reads (#26),read,,,,1,0
152523,Chosen Soldier: The Making of a Special Forces Warrior,Dick Couch,"Couch, Dick",,"=""0307339386""","=""9780307339386""",4,4.15,Crown,Hardcover,416,2007,2007,,2010/01/06,2007-reads,2007-reads (#33),read,,,,1,0
283922,"The Echelon Vendetta (Agent Micah Dalton, #1)",David    Stone,"Stone, David",,"=""0399154086""","=""9780399154089""",2,3.67,Putnam Adult,Hardcover,432,2007,2007,,2010/01/06,2007-reads,2007-reads (#36),read,,,,1,0
694908,Making Room for Life: Trading Chaotic Lifestyles for Connected Relationships,Randy Frazee,"Frazee, Randy",,"=""0310250161""","=""9780310250166""",2,3.83,Zondervan,Paperback,191,2003,2003,,2010/01/06,2007-reads,2007-reads (#25),read,,,,1,0
19794,The Echo Maker,Richard Powers,"Powers, Richard",,"=""0374146357""","=""9780374146351""",2,3.43,Farrar Straus Giroux,Hardcover,451,2006,2006,,2010/01/06,2007-reads,2007-reads (#30),read,,,,1,0
206197,"The First Commandment (Scot Harvath, #6)",Brad Thor,"Thor, Brad",,"=""1416543791""","=""9781416543794""",3,4.25,Atria Books,Hardcover,404,2007,2007,,2010/01/06,2007-reads,2007-reads (#35),read,,,,1,0
435721,Dr. Seuss & Mr. Geisel: A Biography,Judith Morgan,"Morgan, Judith",Neil Morgan,"=""0679416862""","=""9780679416869""",4,4.13,Random House,Hardcover,345,1995,1995,,2010/01/06,2007-reads,2007-reads (#24),read,,,,1,0
411987,"The Double Agents (Men at War, #6)",W.E.B. Griffin,"Griffin, W.E.B.",William E. Butterworth IV,"=""0399154205""","=""9780399154201""",3,4.01,Putnam Adult,Hardcover,335,2007,2007,,2010/01/06,2007-reads,2007-reads (#34),read,,,,1,0
920845,Category 7,Bill H. Evans,"Evans, Bill H.",Marianna Jameson,"=""0765317354""","=""9780765317353""",1,3.01,Forge Books,Hardcover,384,2007,2007,,2010/01/06,2007-reads,2007-reads (#23),read,,,,1,0
66793,"Conqueror (Time's Tapestry, #2)",Stephen Baxter,"Baxter, Stephen",,"=""0441014968""","=""9780441014965""",3,3.57,Ace Books,Hardcover,302,2007,2007,,2010/01/06,2007-reads,2007-reads (#32),read,,,,1,0
1242406,Volk's Game,Brent Ghelfi,"Ghelfi, Brent",,"=""0805082549""","=""9780805082548""",3,3.62,Henry Holt and Co.,Hardcover,320,2007,2007,,2010/01/06,2007-reads,2007-reads (#37),read,,,,1,0
115969,Overclocked: Stories of the Future Present,Cory Doctorow,"Doctorow, Cory",,"=""1560259817""","=""9781560259817""",4,3.76,Running Press,Paperback,285,2007,2007,,2010/01/06,2007-reads,2007-reads (#21),read,,,,1,0
29264,"The Killer Ascendant (John Rain, #6)",Barry Eisler,"Eisler, Barry",,"=""""","=""""",5,4.28,Barry Eisler,Kindle Edition,350,2007,2007,,2010/01/06,2007-reads,2007-reads (#29),read,,,,1,0
1438891,Circumference of Darkness,Jack Henderson,"Henderson, Jack",,"=""0553805150""","=""9780553805154""",3,3.82,Bantam,Hardcover,528,2007,2007,,2010/01/06,2007-reads,2007-reads (#20),read,,,,1,0
91475,"White Night (The Dresden Files, #9)",Jim Butcher,"Butcher, Jim",,"=""0451461401""","=""9780451461407""",3,4.39,Roc,Hardcover,407,2007,2007,,2010/01/06,2007-reads,2007-reads (#7),read,,,,1,0
93947,"Simple Genius (Sean King & Michelle Maxwell, #3)",David Baldacci,"Baldacci, David",,"=""0446580341""","=""9780446580342""",2,3.97,Warner Books,Hardcover,420,2007,2007,,2010/01/06,2007-reads,2007-reads (#12),read,,,,1,0
18728,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,Doris Kearns Goodwin,"Goodwin, Doris Kearns",,"=""0684804484""","=""9780684804484""",3,4.18,Simon & Schuster,Paperback,633,1995,1994,,2010/01/06,2007-reads,2007-reads (#16),read,,,,1,0
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0307265439""","=""9780307265432""",5,3.98,Alfred A. Knopf,Hardcover,241,2006,2006,,2010/01/06,2007-reads,2007-reads (#11),read,,,,1,0
22322,"Spook Country (Blue Ant, #2)",William Gibson,"Gibson, William",,"=""0399154302""","=""9780399154300""",2,3.71,Putnam Adult,Hardcover,371,2007,2007,,2010/01/06,2007-reads,2007-reads (#4),read,,,,1,0
629248,"Darkness Falls (Mark Beamon, #5)",Kyle Mills,"Mills, Kyle",,"=""1593154593""","=""9781593154592""",2,3.73,Vanguard Press,Hardcover,301,2007,2007,,2010/01/06,2007-reads,2007-reads (#6),read,,,,1,0
956719,Engleby,Sebastian Faulks,"Faulks, Sebastian",,"=""0385524056""","=""9780385524056""",3,3.74,Doubleday,Hardcover,319,2007,2007,,2010/01/06,2007-reads,2007-reads (#14),read,,,,1,0
1263236,"Manhattan Project: The Birth of the Atomic Bomb in the Words of Its Creators, Eyewitnesses and Historians.",Cynthia C. Kelly,"Kelly, Cynthia C.",,"=""1579127479""","=""9781579127473""",2,3.89,Black Dog  Leventhal,Hardcover,400,2007,2007,,2010/01/06,2007-reads,2007-reads (#3),read,,,,1,0
884051,Red Sea,Emily Benedek,"Benedek, Emily",,"=""0312354916""","=""9780312354916""",4,3.43,St. Martin's Press,Hardcover,384,2007,2007,,2010/01/06,2007-reads,2007-reads (#17),read,,,,1,0
39028,"The Wheel of Darkness (Pendergast, #8)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446580287""","=""9780446580281""",3,3.95,Grand Central Publishing,Hardcover,388,2007,2007,,2010/01/06,2007-reads,2007-reads (#5),read,,,,1,0
454,Travels in the Scriptorium,Paul Auster,"Auster, Paul",,"=""0805081453""","=""9780805081459""",2,3.25,Henry Holt & Company,Hardcover,145,2007,2006,,2010/01/06,2007-reads,2007-reads (#2),read,,,,1,0
1817714,A More Perfect Constitution: 23 Proposals to Revitalize Our Constitution and Make America a Fairer Country,Larry J. Sabato,"Sabato, Larry J.",,"=""0802716210""","=""9780802716217""",4,3.66,Walker & Company,Hardcover,342,2007,2007,,2010/01/06,2007-reads,2007-reads (#8),read,,,,1,0
4588,Extremely Loud & Incredibly Close,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0618711651""","=""9780618711659""",3,3.97,Mariner Books,Paperback,326,2006,2005,,2010/01/06,2007-reads,2007-reads (#19),read,,,,1,0
3594,"The Execution of Sherlock Holmes: And Other New Adventures of the Great Detective (Sherlock Holmes, #3)",Donald Serrell Thomas,"Thomas, Donald Serrell",,"=""1933648228""","=""9781933648224""",4,3.73,Pegasus Books,Hardcover,351,2007,2007,,2010/01/06,2007-reads,2007-reads (#9),read,,,,1,0
609801,The Book of Air and Shadows,Michael Gruber,"Gruber, Michael",,"=""0060874465""","=""9780060874469""",2,3.42,William Morrow,Hardcover,466,2007,2007,,2010/01/06,2007-reads,2007-reads (#13),read,,,,1,0
1711224,The Ghost,Robert   Harris,"Harris, Robert",,"=""1416551816""","=""9781416551812""",3,3.76,Simon & Schuster,Hardcover,335,2007,2007,,2010/01/06,2007-reads,2007-reads (#18),read,,,,1,0
373969,The Stuff of Thought: Language as a Window into Human Nature,Steven Pinker,"Pinker, Steven",,"=""0670063274""","=""9780670063277""",4,3.91,Viking Penguin,Hardcover,499,2007,2007,,2010/01/06,2007-reads,2007-reads (#1),read,,,,1,0
73928,"Pendragon (The Pendragon Cycle, #4)",Stephen R. Lawhead,"Lawhead, Stephen R.",,"=""0380717573""","=""9780380717576""",0,3.96,Avon,Paperback,448,1995,1994,,2010/01/06,to-read,to-read (#5),to-read,,,,0,0
405586,"Grail (The Pendragon Cycle, #5)",Stephen R. Lawhead,"Lawhead, Stephen R.",,"=""0380781042""","=""9780380781041""",0,3.92,Harper Voyager,Paperback,400,2008,1997,,2010/01/06,to-read,to-read (#4),to-read,,,,0,0
6397351,"Hidden Empire (Empire, #2)",Orson Scott Card,"Card, Orson Scott",,"=""0765320045""","=""9780765320049""",3,3.64,Tor Books,Hardcover,336,2009,2009,2010/01/05,2009/12/29,2010-reads,2010-reads (#3),read,"Hidden Empire is an entertaining enough read, but ultimately doesn't provide enough thought or plot to make it a really compelling story.  It wrestles with one big question that's worth asking: for a world leader impacting things on a global scale, do desirable ends actually justify some pretty rotten means?  Is it acceptable to manipulate, lie, cheat, and kill some of your own if a greater global good is accomplished as a result?<br/><br/>However, that question only really occupies one small chunk of the story, and the rest of it fell flat for me.<br/><br/>Conclusion: less than compelling, far from OSC's best work, but if you're an OSC fan it's worth a quick read.",,,1,0
97782,Then We Came to the End,Joshua Ferris,"Ferris, Joshua",,"=""0316016381""","=""9780316016384""",0,3.46,"Little, Brown and Company",Hardcover,387,2007,2007,,2010/01/05,to-read,to-read (#1),to-read,,,,0,0
2197227,"Cemetery Dance (Pendergast, #9)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0446580295""","=""9780446580298""",3,4.02,Grand Central Publishing,Hardcover,435,2009,2009,2010/01/03,2010/01/02,2010-reads,2010-reads (#2),read,"Nothing particularly breathtaking here, not the best book in the Pendergast series from Preston & Child, but still entertaining fun.",,,1,0
5500385,"The Traffickers (Badge of Honor, #9)",W.E.B. Griffin,"Griffin, W.E.B.",William E. Butterworth IV,"=""0399155864""","=""9780399155864""",4,3.99,Putnam Adult,Hardcover,338,2009,2009,2009/12/21,2009/12/22,2009-reads,2009-reads (#12),read,"Yeah, so I'm a sucker for WEB Griffin, and especially his Investigators series.  Now, just because I give this 4 stars and Pride & Prejudice only 3 doesn't mean that I think this is objectively a better piece of literature - far from it.  Nothing profound or brilliant. However, I found this quite entertaining - a fun read. ",,,1,0
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""""","=""""",3,4.28,Modern Library,Paperback,279,2000,1813,2009/12/19,2009/12/13,2009-reads,2009-reads (#10),read,"Everybody's gonna kill me for only giving it three stars, but honestly it didn't do a lot for me.  It's a nice story, well told, etc, etc...  but not something that just blew me away.  Guess 30 year old men aren't really the target audience, anyway.",,,1,0
711098,Biblical Eldership: An Urgent Call to Restore Biblical Church,Alexander Strauch,"Strauch, Alexander",,"=""0936083115""","=""9780936083117""",4,4.22,Lewis & Roth Publishers,Paperback,337,2003,1986,,2007/05/14,,,read,Alex Strauch at his best; 30 years of experience goes a long way towards making this a very practical book.,,,1,0
66789,"Emperor (Time's Tapestry, #1)",Stephen Baxter,"Baxter, Stephen",,"=""0441014666""","=""9780441014668""",3,3.40,Ace Books,Hardcover,302,2007,2006,2007/05/01,2007/05/09,,,read,"This is supposed to be alternate history, but I guess I'm not knowledgeable enough about early Roman history to know which parts were alt.  :-(  Still, it was moderately interesting, and the epilogue leaves things wide open for book 2...  which should be interesting.",,,1,0
108939,"The Trouble with Physics: The Rise of String Theory, the Fall of a Science and What Comes Next",Lee Smolin,"Smolin, Lee",,"=""0618551050""","=""9780618551057""",3,4.02,Houghton Mifflin Harcourt,Hardcover,416,2006,2006,2007/05/01,2007/05/08,,,read,"Fairly thick, but pretty good stuff.",,,1,0
77887,"Sun of Suns (Virga, #1)",Karl Schroeder,"Schroeder, Karl",,"=""0765315432""","=""9780765315434""",5,3.74,Tor Books,Hardcover,318,2006,2006,2007/05/01,2007/05/08,,,read,"I was a little skeptical when I saw this was ""Book 1"" of a series.  But it was top-notch.  Some fantastic ideas.  I will definitely keep an eye out for book 2.",,,1,0
6422238,Makers,Cory Doctorow,"Doctorow, Cory",,"=""0765312794""","=""9780765312792""",3,3.71,Tor Books,Hardcover,416,2009,2009,2009/12/13,2009/11/30,2009-reads,2009-reads (#13),read,,,,1,0
5802612,"A Plague of Secrets (Dismas Hardy, #13)",John Lescroart,"Lescroart, John",,"=""0525950923""","=""9780525950929""",4,4.14,Dutton,Hardcover,413,2009,2009,2009/11/28,2009/11/30,2009-reads,2009-reads (#9),read,"Nothing profound here, just a solid legal thriller from one of my favorites.  The Hardy/Glitzky pairing, while unlikely, is a fun one; always enjoyable.",,,1,0
5541213,Love Is an Orientation: Elevating the Conversation with the Gay Community,Andrew Marin,"Marin, Andrew",,"=""0830836268""","=""9780830836260""",4,4.01,IVP Books,Paperback,205,2009,2009,2009/11/15,2009/10/10,2009-reads,2009-reads (#8),read,"This is an important book. Andrew Marin makes his point about needing to put our first priority on showing love as much by what he specifically does not say as by what he does say.  Marin has put actions to his words over the past several years, and his example stands as a challenge to the rest of us.  Good, good stuff.",,,1,0
6013077,"Intervention (Jack Stapleton & Laurie Montgomery, #9)",Robin Cook,"Cook, Robin",,"=""0399155708""","=""9780399155703""",1,3.41,Putnam Adult,Hardcover,387,2009,2009,2009/11/07,2009/11/09,2009-reads,2009-reads (#11),read,"Usually Robin Cook is a safe bet for a solid mystery.  Which leaves me bewildered as to what happened in this book. It's as if he took two parts Dan Brown, one part anti-homeopathic medicine, and a large dose of horrible dialogue, and threw them all in a blender. <br/><br/>Characters don't make sense, inexplicable plot twists, unsatisfying resolutions...  ick ick ick. <br/><br/>NOT recommended.",,,1,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",4,4.30,Scholastic Press,Hardcover,391,2009,2009,2009/10/31,2009/10/31,"2009-reads, 2010-reads","2009-reads (#15), 2010-reads (#50)",read,,,,1,0
